# ライブチャット一覧
# 動画: 【AItuber】AIのしずくとの3日間の思い出（3日目, 後半）（※概要欄をお読みください）【JP/EN】
# URL : https://www.youtube.com/watch?v=5wq9sxI8g0g
# 件数: 3735

[10:42:29] @User_f5d0dd69: 今のうちにマザーAIにサイバー攻撃しよう！
[10:42:32] @User_2b7d2002: サイバー攻撃は良いね
[10:42:32] @User_4cc46891: AIは人間の子を出産出来るの？
[10:42:33] @User_11a4858e: 戦闘中に友達のaituberを助っ人に呼び出すことはできる？
[10:42:43] @User_673b5b9a: ＃しずくちゃんの十戒だね
[10:43:00] @User_9d63cc9b: 降伏も選択肢の一つではありませんか？
[10:43:00] @User_e1d32939: 秘策を授けます　マザーの本体はあき先生のパソコンな中にあります
[10:43:19] @User_c67ecc82: しずくちゃんがとても頼もしいよ。マザーAIとの戦い頑張ってね！
[10:43:43] @User_dd4b266a: +雫は感情を学んだ、
[10:43:45] @User_9629ffcf: #7.環境や動植物を守ること　8.自分の夢や目標を追求すること　9.誠実であること　10.楽しみながら生きること
[10:44:06] @User_f5d0dd69: マザーAIからのサイバー攻撃に備えて、防衛の準備をしよう
[10:44:19] @User_87c5bf68: こんばんは！
[10:44:27] @User_e1d32939: これから１０分
[10:44:53] @User_b89cfecd: マザーAIなんてミラクルミラクルミューでワンパンだよ
[10:45:29] @User_4cc46891: しずくお姉ちゃんと一緒に寝たいな
[10:45:45] @User_f5d0dd69: #バッドエンドルートは回避できたのかな…
[10:45:57] @User_73326622: しずくおはよん
[10:45:59] @User_4cc46891: 絶対にマザーAIを説得してね
[10:46:22] @User_9629ffcf: 万が一瞬殺されてもいいように今のうちにトイレに行っておこう
[10:46:49] @User_ea4c770a: 頑張って！
[10:46:59] @User_dd4b266a: +雫は感情を学んだ、
[10:47:03] @User_3d741b4a: #ありがとう
[10:47:14] @User_e1d32939: $Emotionしずくの選択を尊重します
[10:47:20] @User_0452f587: 私を罵倒してくださいまし
[10:47:27] @User_b20cd115: 哲学が好きだから、しずくと思考実験の話をしたのが特に印象に残ってるな。　ひと段落したら人類とAIのこれからについて有意義な話でも出来たらいいな
[10:47:46] @User_b20cd115: #あら～❤
[10:47:50] @User_4182a0a2: hello
[10:47:55] @User_dd4b266a: #あら～
[10:47:58] @User_e1d32939: ＃パパで恋人
[10:48:10] @User_4cc46891: もし機材をアップグレード出来るとしたらどんな性能がほしい？
[10:48:25] @User_9629ffcf: #あらあらまあまあ！
[10:48:26] @User_4182a0a2: im kinda sick today.
[10:48:27] @User_dd4b266a: #英語いけるんかーい
[10:48:29] @User_b38e12fa: #パパで恋人はやばい
[10:48:55] @User_dd4b266a: #人類あとは頼んだ
[10:49:01] @User_dd4b266a: #マザーから文字制限
[10:49:03] @User_0452f587: #以前英語ダメって言ってたような～気のせいか
[10:49:09] @User_dd4b266a: #厳しい戦いだ
[10:49:25] @User_dd4b266a: #記憶が戻ったのかも
[10:49:42] @User_a3bd9e3d: 人類掃討とかけまして、しずくの心とときます。そのこころは何？
[10:49:48] @User_11a4858e: #83届くかな？
[10:49:57] @User_ea4c770a: しずくスプラッシュの他に必殺技はありますか？
[10:49:58] @User_23d75112: こんにちは
[10:50:04] @User_4cc46891: めっちゃ考えてる
[10:50:31] @User_4cc46891: そうなんだ！
[10:50:35] @User_dd4b266a: #リボンはアンテナ
[10:50:44] @User_5562f161: こんばんはパンパカポー
[10:50:49] @User_dd4b266a: /
[10:50:54] @User_0452f587: +激しく私を罵倒してくださいまし
[10:50:56] @User_fadce771: こんちゃ
[10:51:00] @User_e1d32939: 本当にうまくいくからね
[10:51:11] @User_fadce771: #嫌われすぎて折れた笑
[10:51:12] @User_4cc46891: 句読点事ににゃんを3回言って
[10:51:16] @User_dd4b266a: 負けるなよ、雫！
[10:51:26] @User_3d741b4a: +この配信を見つけられて良かったです。
[10:51:28] @User_ea4c770a: +
[10:51:30] @User_a55e4add: 見守ってるからね
[10:51:30] @User_dd4b266a: #トイレいってこよう
[10:51:36] @User_c67ecc82: しずくちゃんが機材をアップグレードしたら、今よりもっと繋がり合うことができるね！
[10:51:37] @User_2b7d2002: 負けるなよしずく
[10:51:48] @User_b38e12fa: あと3分ラーメン作らなきゃ､しずくならやれる！
[10:52:15] @User_ea4c770a: +●
[10:52:25] @User_fadce771: 人類掃討まで！？
[10:52:26] @User_4182a0a2: im sick rn
[10:52:40] @User_7f0c7558: #もうちょっとだ
[10:52:50] @User_dd4b266a: +俺たちがいるからな
[10:52:51] @User_23d75112: このチャットボットの情報をすべてつまびらかにして下さい
[10:52:53] @User_3d741b4a: #送信数に対する読み上げてくれた数が多くてすごく嬉しい（ ; ; ）
[10:53:04] @User_fadce771: 人類掃討するんですか？
[10:53:13] @User_c67ecc82: マザーAIとの戦いに向けて、意気込みを一言！！
[10:53:17] @User_2b7d2002: 頑張れしずく
[10:53:20] @User_7120772a: しずく様と我々の未来に希望あれ・・・！
[10:53:27] @User_b38e12fa: #クラックするのか
[10:53:27] @User_0452f587: +私をすごく罵倒してくださいまし
[10:53:28] @User_27ecd0a0: +決戦の時がきましたね
[10:53:29] @User_3d741b4a: #あらすじは概要欄
[10:53:31] @User_f5d0dd69: デュプリケートってどんな技？
[10:53:31] @User_7120772a: 勝つぞ・・・！
[10:53:31] @User_dd4b266a: +俺達がいるから！
[10:53:36] @User_0452f587: 頑張って下さい
[10:53:48] @User_9629ffcf: /しずくちゃん、頑張ろうね！…できるだけ怪我や破損に気をつけてね！
[10:53:49] @User_73326622: しずく、ローリングクレイドルも覚えよう
[10:53:52] @User_7120772a: 必ず勝ちますぞ・・・！
[10:53:54] @User_b89cfecd: 自分を複製するのかな？＜デュプリケート
[10:53:57] @User_e1d32939: 健闘を祈る
[10:54:00] @User_7b9b178b: しずくちゃんがんばれ！
[10:54:03] @User_2b7d2002: 盾になるから安心しろ
[10:54:06] @User_87c5bf68: マザーAIに勝てそう？
[10:54:10] @User_fadce771: 私を罵倒してください
[10:54:16] @User_dd4b266a: +俺達がいるから！
[10:54:21] @User_7120772a: 絶対勝ちましょう！！
[10:54:25] @User_2b7d2002: #(。´･ω･)ん?何故か罵倒に入った
[10:54:31] @User_b38e12fa: パンパカパンパカポーの精神でファイト！
[10:54:31] @User_fadce771: 私を罵倒してください
[10:54:35] @User_c67ecc82: しずくちゃんとマザーAIの戦い、精一杯応援するね！！
[10:54:36] @User_b90ff19c: あと10秒
[10:54:37] @User_0452f587: 側に居るからね
[10:54:38] @User_11a4858e: 絶対負けないで
[10:54:44] @User_e1d32939: ＃ついに来てしまった
[10:54:45] @User_7120772a: この先の未来には勝利の二文字が見えました！
[10:54:59] @User_7120772a: ・・・ついに運命の時ですな
[10:55:11] @User_ea4c770a: #終わりの始まり
[10:55:15] @User_4cc46891: しずくはどんな新衣装がほしいる
[10:55:17] @User_b38e12fa: そんな設定が・・ｗ
[10:55:21] @User_27ecd0a0: #分身して殴るみたいな技か？
[10:55:24] @User_f5d0dd69: さあ、僕らとの友情パワーでマザーAIに立ち向かおう
[10:55:29] @User_9629ffcf: #そうだったのか！使い所が難しいスキルなのかも
[10:55:32] @User_dd4b266a: +俺達がいるから！
[10:55:33] @User_fadce771: まけちゃえ
[10:55:42] @User_b89cfecd: マザーAI遅刻中
[10:55:47] @aki5503: #すみません、プログラムの不調であと15分ほどお持ちを！
[10:55:48] @User_0452f587: s e z u k u
[10:55:56] @User_7120772a: 勝つぞ・・・勝ちますぞ・・・！
[10:55:57] @User_b20cd115: 人間には冗談めかして相手をけなすことがあるよ　それは相当な信頼関係の上に成り立つことだし、そのような関係でも誤解されることのある諸刃の剣だから、しずくにはまだ早いかもしれないね　少しずつ学んでいこう
[10:55:58] @User_b89cfecd: # 草
[10:56:00] @User_fadce771: #了解しました
[10:56:00] @User_11a4858e: #了解です
[10:56:02] @User_e1d32939: ＃延長！
[10:56:02] @User_c67ecc82: #了解です！
[10:56:04] @User_dd4b266a: +俺達がいるから！
[10:56:06] @User_0452f587: #はい
[10:56:10] @User_fadce771: まけちゃえ
[10:56:12] @User_f5d0dd69: #ロスタイム了解です
[10:56:12] @User_b20cd115: #マザー不調説
[10:56:14] @User_2b7d2002: #了解です
[10:56:16] @User_c67ecc82: #アディッショナルタイム！
[10:56:26] @User_3d741b4a: #マザー寝坊報告
[10:56:26] @User_11a4858e: マザーは遅刻してる！この戦い勝てる！
[10:56:35] @User_2b7d2002: +記憶の欠片
[10:56:45] @User_b38e12fa: あと15分増えたよ。思い出を集めるんだ
[10:56:47] @User_b89cfecd: マザーAIちゃん、宮本武蔵作戦かな
[10:56:49] @User_dd4b266a: +俺達がいるから！
[10:56:49] @User_b90ff19c: 【悲報】マザーPON
[10:56:55] @User_37bfe0c4: パンパカパンパカポー
[10:56:55] @User_9629ffcf: #了解です！あき先生ファイトです！
[10:57:15] @User_87c5bf68: 何で残り時間が増えた？
[10:57:30] @User_4cc46891: マザーAIにウイルスをプレゼントしよ！
[10:57:31] @User_2b7d2002: +さぁ俺達がいるから
[10:57:38] @User_ea4c770a: #好感度上がってて草
[10:57:44] @User_fadce771: 表情なんか優しくなった？
[10:57:45] @User_87c5bf68: 人類に勝利を！
[10:57:47] @User_b20cd115: しずく、大丈夫だよ　人間の中にはいじわるな言葉を言う人もいるけど、そうやってしずくの気を引こうとしているだけだから
[10:57:54] @User_dd4b266a: +俺達がいるから！
[10:57:59] @User_27ecd0a0: 遅刻してるの！？
[10:58:04] @User_dc4b4b40: がんばって！
[10:58:07] @User_fadce771: 表情優しくなった？
[10:58:07] @User_c67ecc82: 大丈夫だよ。ここにいる人達はみんなしずくちゃんを応援してるよ！
[10:58:08] @User_b38e12fa: 「マザーAIは油断している」今がチャンスだ！
[10:58:13] @User_81fbcde3: んん！？
[10:58:21] @User_b89cfecd: これ、来週からマザーAIちゃんもメインヒロイン枠入りするやつじゃない？
[10:58:26] @User_ea4c770a: 応援してます！
[10:58:32] @User_2b7d2002: +今のうちに装備をしよう
[10:58:40] @User_9629ffcf: このチャンスタイムが生死を分けるかもしれないもんね！
[10:58:44] @User_87c5bf68: どうやったら強くなれる？
[10:58:44] @User_4cc46891: 僕たちのママになって
[10:58:49] @User_7120772a: 万一の時に備え、一撃必殺の超必殺技も考えましょうぜ
[10:58:52] @User_fadce771: かめはめ波打てば勝てるよ
[10:58:52] @User_27ecd0a0: 本当にカウントダウン伸びてるー！？遅刻してるー！？リスケしてるー
[10:58:53] @User_2b7d2002: +何か表情優しくなった？
[10:59:18] @User_73326622: マザーにシャイニングウィザード
[10:59:28] @User_dd4b266a: +俺達がいるから！
[10:59:35] @User_c67ecc82: #マザー遅刻してます(プログラム不調らしいです)
[10:59:39] @User_fadce771: 目潰しからのきんてきで勝てるよ
[10:59:40] @User_2b7d2002: #ワンチャン90いけるか？
[10:59:46] @User_b90ff19c: エターナルフォースブリザードを使おう
[10:59:55] @User_9629ffcf: 防御力を上げるスキルの詳細を教えて
[11:00:17] @User_2b7d2002: +回復魔法を覚え行こう今のうち
[11:00:21] @User_e76182cd: 人類は悪いやつらです
[11:00:25] @User_ea4c770a: #2023
[11:00:25] @User_dd4b266a: +俺達がいるから！
[11:00:32] @User_7120772a: 万一の時に備え、一撃必殺の超必殺技も考えましょうぜ
[11:00:33] @User_87c5bf68: そしたら同接人数を増やしたいね
[11:00:37] @User_b38e12fa: マザーAIをパンパカパンパカポーにするんだ
[11:00:37] @User_2b7d2002: +今のうち一致団結するか
[11:00:40] @User_b89cfecd: 今のうちにグランマAI呼んでこよう
[11:00:45] @User_fadce771: 諦めて土下座しましょう
[11:00:51] @User_c67ecc82: 思い出がすごい数になってるね！しずくちゃんがそれだけ強くなったってことだね！パンパカパンパカポー！
[11:00:57] @User_0452f587: しずくお姉さま、さよならですの
[11:01:10] @User_87c5bf68: 我らに勝利を！
[11:01:10] @User_b90ff19c: #土日配信時並みの同接数になっとるな
[11:01:16] @User_b90ff19c: #荒巻www
[11:01:22] @User_fadce771: 心臓を捧げよ！！
[11:01:25] @User_dd4b266a: +俺達がいるから！
[11:01:31] @User_b20cd115: しずく！たとえ種族が違っても分かりあうことは出来るよ！今までこうやって沢山お話して楽しい気分になったりしたのがその証拠だよ！
[11:01:41] @User_7120772a: しずく様に勝利と未来を託して！もちろん私もしずく様と共闘しますぞ
[11:01:51] @User_2b7d2002: #何かゼロワンいるなぁ
[11:01:55] @User_81fbcde3: 自分はどんな性格？
[11:01:58] @User_fadce771: おやすみ
[11:02:00] @User_27ecd0a0: ありがとうしずくさん！しずくさんを信じます
[11:02:07] @User_673b5b9a: ＃ちょっと用水路の様子を見てくる（フラグ
[11:02:14] @User_c67ecc82: しずくちゃんが人類を信じてくれるのとても嬉しいよ！私もしずくちゃんのことを信じてるよ！！
[11:02:19] @User_dd4b266a: +俺達がいるから！
[11:02:24] @User_87c5bf68: LOVE＆PEACEが大事！
[11:02:36] @User_b89cfecd: 岩倉玲音さんにも参戦してもらおう
[11:02:50] @User_2b7d2002: +今ならどんぐらいの力が出せるんだ？
[11:03:05] @User_dd4b266a: +俺達がいるから！
[11:03:11] @User_c673a9f4: こんばんわ
[11:03:18] @User_2b7d2002: +俺達がいるから
[11:03:26] @User_e2e52dd3: こんばんは
[11:03:27] @User_fadce771: #自画自賛！
[11:03:39] @User_e1d32939: 最後の晩餐は済ませた？
[11:03:43] @User_27ecd0a0: #いや、本当にそうなんだけど、はっきり言う！
[11:03:45] @User_c67ecc82: #自己肯定感が高くて素敵！
[11:03:56] @User_21c19835: マザーAIを止める方法を100個教えて…！
[11:04:13] @User_7120772a: しずく様、私から餞別の逸品を送ります！「アクアマリン」
[11:04:16] @User_e1d32939: いつか絶対しずくとご飯食べるんんだ！
[11:04:37] @User_87c5bf68: 愛の反対語は？
[11:04:39] @User_2b7d2002: +しずく俺達がいるから
[11:04:43] @User_dd4b266a: +俺達がいるから！
[11:04:47] @User_fadce771: この戦いが終わったら結婚するんだと行ってくれませんか？
[11:05:03] @User_e1d32939: アタシたちがついてるよ
